,PassengerId,Survived,Sex,Age,SibSp,Parch,Ticket,Fare,Pclass_1,Pclass_2,Pclass_3,Master,Miss,Mr,Mrs,Officer,Royalty,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Cabin_U,FamilySize,Family_Single,Family_Small,Family_large
1175,1176,,0,2.0,1,1,370129,20.2125,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1176,1177,,1,36.0,0,0,A/5 21175,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1177,1178,,1,29.9,0,0,SOTON/O.Q. 3101314,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1178,1179,,1,24.0,1,0,21228,82.2667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
1179,1180,,1,29.9,0,0,2655,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1180,1181,,1,29.9,0,0,A/5 1478,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1181,1182,,1,29.9,0,0,PC 17607,39.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1182,1183,,0,30.0,0,0,382650,6.95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1183,1184,,1,29.9,0,0,2652,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1184,1185,,1,53.0,1,1,33638,81.8583,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0
1185,1186,,1,36.0,0,0,345771,9.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1186,1187,,1,26.0,0,0,349202,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1187,1188,,0,1.0,1,2,SC/Paris 2123,41.5792,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1188,1189,,1,29.9,2,0,2662,21.6792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1189,1190,,1,30.0,0,0,113801,45.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1190,1191,,1,29.0,0,0,347467,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1191,1192,,1,32.0,0,0,347079,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1192,1193,,1,29.9,0,0,237735,15.0458,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1193,1194,,1,43.0,0,1,S.O./P.P. 2,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1194,1195,,1,24.0,0,0,315092,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1195,1196,,0,29.9,0,0,383123,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1196,1197,,0,64.0,1,1,112901,26.55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
1197,1198,,1,30.0,1,2,113781,151.55,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0
1198,1199,,1,0.83,0,1,392091,9.35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1199,1200,,1,55.0,1,1,12749,93.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
1200,1201,,0,45.0,1,0,350026,14.1083,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1201,1202,,1,18.0,0,0,315091,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1202,1203,,1,22.0,0,0,2658,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1203,1204,,1,29.9,0,0,LP 1588,7.575,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1204,1205,,0,37.0,0,0,368364,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1205,1206,,0,55.0,0,0,PC 17760,135.6333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1206,1207,,0,17.0,0,0,AQ/3. 30631,7.7333,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1207,1208,,1,57.0,1,0,PC 17569,146.5208,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
1208,1209,,1,19.0,0,0,28004,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1209,1210,,1,27.0,0,0,350408,7.8542,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1210,1211,,1,22.0,2,0,C.A. 31029,31.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1211,1212,,1,26.0,0,0,347075,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1212,1213,,1,25.0,0,0,2654,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1213,1214,,1,26.0,0,0,244368,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1214,1215,,1,33.0,0,0,113790,26.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1215,1216,,0,39.0,0,0,24160,211.3375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1216,1217,,1,23.0,0,0,SOTON/O.Q. 3101309,7.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1217,1218,,0,12.0,2,1,230136,39.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
1218,1219,,1,46.0,0,0,PC 17585,79.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1219,1220,,1,29.0,1,0,2003,26.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1220,1221,,1,21.0,0,0,236854,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1221,1222,,0,48.0,0,2,C.A. 33112,36.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1222,1223,,1,39.0,0,0,PC 17580,29.7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1223,1224,,1,29.9,0,0,2684,7.225,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1224,1225,,0,19.0,1,1,2653,15.7417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1225,1226,,1,27.0,0,0,349229,7.8958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1226,1227,,1,30.0,0,0,110469,26.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1227,1228,,1,32.0,0,0,244360,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1228,1229,,1,39.0,0,2,2675,7.2292,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1229,1230,,1,25.0,0,0,C.A. 31029,31.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1230,1231,,1,29.9,0,0,2622,7.2292,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1231,1232,,1,18.0,0,0,C.A. 15185,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1232,1233,,1,32.0,0,0,350403,7.5792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1233,1234,,1,29.9,1,9,CA. 2343,69.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
1234,1235,,0,58.0,0,1,PC 17755,512.3292,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0
1235,1236,,1,29.9,1,1,A/5. 851,14.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1236,1237,,0,16.0,0,0,348125,7.65,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1237,1238,,1,26.0,0,0,237670,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1238,1239,,0,38.0,0,0,2688,7.2292,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1239,1240,,1,24.0,0,0,248726,13.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1240,1241,,0,31.0,0,0,F.C.C. 13528,21.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1241,1242,,0,45.0,0,1,PC 17759,63.3583,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
1242,1243,,1,25.0,0,0,F.C.C. 13540,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1243,1244,,1,18.0,0,0,S.O.C. 14879,73.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1244,1245,,1,49.0,1,2,220845,65.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1245,1246,,0,0.17,1,2,C.A. 2315,20.575,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1246,1247,,1,50.0,0,0,113044,26.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1247,1248,,0,59.0,2,0,11769,51.4792,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
1248,1249,,1,29.9,0,0,1222,7.8792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1249,1250,,1,29.9,0,0,368402,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1250,1251,,0,30.0,1,0,349910,15.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1251,1252,,1,14.5,8,2,CA. 2343,69.55,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
1252,1253,,0,24.0,1,1,S.C./PARIS 2079,37.0042,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1253,1254,,0,31.0,0,0,CA 31352,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1254,1255,,1,27.0,0,0,315083,8.6625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1255,1256,,0,25.0,1,0,11765,55.4417,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0
1256,1257,,0,29.9,1,9,CA. 2343,69.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,1
1257,1258,,1,29.9,1,0,2689,14.4583,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1258,1259,,0,22.0,0,0,3101295,39.6875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1259,1260,,0,45.0,0,1,112378,59.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1260,1261,,1,29.0,0,0,SC/PARIS 2147,13.8583,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1261,1262,,1,21.0,1,0,28133,11.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1262,1263,,0,31.0,0,0,16966,134.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1263,1264,,1,49.0,0,0,112058,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1264,1265,,1,44.0,0,0,248746,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1265,1266,,0,54.0,1,1,33638,81.8583,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
1266,1267,,0,45.0,0,0,PC 17608,262.375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1267,1268,,0,22.0,2,0,315152,8.6625,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1268,1269,,1,21.0,0,0,29107,11.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1269,1270,,1,55.0,0,0,680,50.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1270,1271,,1,5.0,4,2,347077,31.3875,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1
1271,1272,,1,29.9,0,0,366713,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1272,1273,,1,26.0,0,0,330910,7.8792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1273,1274,,0,29.9,0,0,364498,14.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1274,1275,,0,19.0,1,0,376566,16.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1275,1276,,1,29.9,0,0,SC/PARIS 2159,12.875,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1276,1277,,0,24.0,1,2,220845,65.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
1277,1278,,1,24.0,0,0,349911,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1278,1279,,1,57.0,0,0,244346,13.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1279,1280,,1,21.0,0,0,364858,7.75,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1280,1281,,1,6.0,3,1,349909,21.075,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
1281,1282,,1,23.0,0,0,12749,93.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1282,1283,,0,51.0,0,1,PC 17592,39.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
1283,1284,,1,13.0,0,2,C.A. 2673,20.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1284,1285,,1,47.0,0,0,C.A. 30769,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1285,1286,,1,29.0,3,1,315153,22.025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
1286,1287,,0,18.0,1,0,13695,60.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1287,1288,,1,24.0,0,0,371109,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1288,1289,,0,48.0,1,1,13567,79.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
1289,1290,,1,22.0,0,0,347065,7.775,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1290,1291,,1,31.0,0,0,21332,7.7333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1291,1292,,0,30.0,0,0,36928,164.8667,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1292,1293,,1,38.0,1,0,28664,21.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1293,1294,,0,22.0,0,1,112378,59.4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1294,1295,,1,17.0,0,0,113059,47.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1295,1296,,1,43.0,1,0,17765,27.7208,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0
1296,1297,,1,20.0,0,0,SC/PARIS 2166,13.8625,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1297,1298,,1,23.0,1,0,28666,10.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
1298,1299,,1,50.0,1,1,113503,211.5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
1299,1300,,0,29.9,0,0,334915,7.7208,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1300,1301,,0,3.0,1,1,SOTON/O.Q. 3101315,13.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
1301,1302,,0,29.9,0,0,365237,7.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1302,1303,,0,37.0,1,0,19928,90.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
1303,1304,,0,28.0,0,0,347086,7.775,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1304,1305,,1,29.9,0,0,A.5. 3236,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1305,1306,,0,39.0,0,0,PC 17758,108.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1306,1307,,1,38.5,0,0,SOTON/O.Q. 3101262,7.25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1307,1308,,1,29.9,0,0,359309,8.05,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1308,1309,,1,29.9,1,1,2668,22.3583,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
